formula,target
Ge4Pb4S16Tl8,2.576267
B6C20N6,0.665159
Na4O10Si2Ti2,4.645248
Cu4I4Te8,1.652005
Bi8O14,1.769728
As8K8,1.230282
As1La1,0.024186
Cs2Hg3I8,2.634427
H4Na6O12Os2,1.702603
B1Be2F2K1O3,7.779492999999999
In12Se14,0.338926
Ca8Fe4Ga4O20,3.190942
C4N4Pb2S4,3.475728
H6K2O6Pb1,3.377501
Ca4O12Pb4,1.582336
Rb12Sb4Se12,3.082769
O8Sr4Zn4,3.848728
As6Fe6O24,3.063724
C12Cr2Cs4N12Na2,4.918962
As12Ba6,0.863521
Fe2Ge2Li4S8,2.711176
O12Rh2Sc2Sr6,4.18095
Cu2O4Y2,4.198785
Ca4O12Sn4,3.750773
Cl4Se8Tl20,0.822573
Cu4Hf2Te6,0.736194
Mn2O22Pb10Sb4,2.120443
Be16Cl32,7.891557
Mg24N16,2.694411
In1Li1Mo3O8,2.566813
Hg12I8Te8,2.079463
Ag2Ba1Mn1O8V2,3.400922
Ba8O2Rb2Sb6,1.438586
Ga4S4Te2,2.918942
P2Pd3S8,2.678555
Au6Cs4S5,3.1505650000000003
Cs2F10Ni2Pd2,2.937924
Cs2Ge2S10Ta2,1.649701
Be4O4,8.884406
Ag2Cs4F8,2.345506
Ba8F8Ga4Mn2S12,3.772492
Br14Ga2Se2,3.150998
K2Se8Sn4,1.876288
Cu4K6O8,1.5684870000000002
Mo2O23P4Si4,3.020522
K4S6Ti2,1.857773
As1I3S24,3.009336
C4Cu2Na4O12,3.537865
Fe2H2O4,3.188851
O24Si6Zn12,4.955299
Cu4O2,1.9608075
Bi1N1Sr3,0.909018
Cu2Nb2Rb4Se8,2.53394
N2Na2Sn2,1.690123
Cu2F12Sr4,5.294321
Ca1F6Sn1,7.70229
Fe4O8Zn2,2.864736
Al3B1N4,4.636373
Na1S2Sc1,2.729339
Cl6Hf1Te4,1.743223
Mn2P4Rb4S12,3.336555
O12Sr4W2Zn2,4.294567
Ca16N16Si4,2.429762
C6O8Tl4,3.88826
Bi3Mn4N1O15,2.00606
O20Te4Tl4V4,3.298248
Pb4Se4,1.327395
Na4O16Ti4Y4,3.770294
K6O8Sb2,3.249604
Co4Li4O16P4,4.387958
Cl15Co1Zr6,1.84717
Ba4Bi2In2Se10,1.671039
Cl24O4S4Ti4,3.7759925
Al8Bi4Se16,3.018357
Li8Mn2Se14Sn4,2.369312
As4Br20F24,2.68916
H16I12N4Re2,2.18695
I40Ta8,1.838115
F6Ni1Pt1,4.083953
Cr11K3S18,1.387761
C4N8Pb4,2.4869425
C4Co2H8O12,3.892505
Al4Li4Na8P8,2.580638
Cu16O32P8,1.207108
Ag6Cl2Cr2O8,2.181977
Ge2Rb2S10Ta2,1.650287
Al2K6O6,4.239724
S2V1,0.682094
Ca2O8Pd6,0.310548
As2La2O2Zn2,1.296155
Cl10V2,2.015298
K4Mo4O24P4,3.993054
Cs1Cu3S2,2.7977920000000003
Cr1F6Rb1,2.615988
Ca2O6Si1Ti1,3.67956
H8Hg6O22S4,3.355377
Br1Li1,6.159084
Ga9O21P3,4.790117
Mo1O8V2,2.009036
Cr2Na2O4,4.493022
Co8La8O20,2.378818
H16K4N8Zn2,3.366997
Cu2O6Ta2,1.934145
Cl3Mn1Tl1,3.678863
Cs2Se6Sn2,1.897916
Co2H4O10Se2,4.036163
Co6Rb4S8,1.885104
Bi10Cu4K6S20,1.453617
Al8S16Tl8,2.601421
B2Se6Tl6,1.576114
Li2Mn2O14P4,2.74558
Al2Li2P4S12,3.742507
H6K2Li4O6,4.579572
F6Li2Nb1,2.06033
Ge16Se36,2.169188
Al2K4Na2P4,2.329582
Cl8N8S8Te2,2.679206
H8Ni1O16P4Rb2,6.03496
Cl4K4N8O16Pt2,3.317206
Ba1Li1P1,1.3300330000000002
Br6Mn2Rb2,4.619567
Al2Na2Te4,1.9380300000000004
K2Mo4O16Sb2,3.020355
H4O8Pb4Pd2,2.485969
Cl9Cs3Mn3,4.8815005
Cl12K4Tc4,3.125839
Nb6O12Ti2,1.520559
La4O10Re2,2.133124
K12Li4Si16,2.093867
Be4Li4N4,3.871775
I6Pb3,3.153453
La4Li1Ni1O8,3.224825
Al4C3,2.159356
La4P8Se24Tl4,2.624976
In8Pb4S16,2.096083
Cs2La2Te6Zn2,2.314133
Re8S16,1.880923
Cl16Co4Cs8,4.552847
B4H16Zr1,6.301959
K4P8Se24Y4,2.737967
Cr2O12Sb2Sr4,2.749091
I4In12Te12,1.935302
Bi4F24K4,4.364782
Al2Cs4F12Na2,8.961626
La12N4S12,2.150037
F14K4Mn4Rb2,5.101859
B4La12N8O12,2.15246
B8Li8Si16,1.650665
O8P2Tl6,3.626665
In12Se18,1.185861
Cl16Hg12O4,2.668748
Cu4In4S12Si2,1.615921
Cs12Se16Ta4,3.309902
Cu2O14Si4Sr4,3.522896
Cu2I4O12,3.2948285000000004
C2H10Na2O8,6.990122
C6Cr1Cs1N6Ni1,4.574723
I32Si8,3.851037
Nb8Si4Te16,0.458029
Cl6Cr2Rb2,2.865627
F14I2,3.685194
Ba6S10Ti2,2.1708859999999994
Ag4P4S16Zn4,3.366781
Al4O16Si4Tl4,5.082682
Na12Se14Si4,3.152018
Cl16Sn8,3.965936
S20Y8Zr4,2.073217
Cl4Hg6S4,3.011396
Hg4O14Sb4,1.241632
O1Sr1,4.770824
C4Cl2H14N8O8S2,4.586655
Rb2Te1,2.604895
Ge1I3Rb1,0.87574
In4Na12S12,2.975243
Cl18Cs2W6,1.426879
Ag2Br26Mo12,3.111448
S20Sb8Sn8,1.088964
Ag8O12Si4,2.182569
Ca8Ga4Mn4O20,2.42057
P20Tl4,1.742893
B6Cs2H24Sr2,7.223882
Ge16S32,3.3180240000000003
Al4Bi4Cl16Cu4S6,2.400109
I6Mn4O10Sb6,2.767082
Ba2H3I1,2.978641
Ba2Cu2F2Se2,2.548129
B2P2,1.731758
Hf1N2Sr1,1.17679
Cl20K8Mo4O4,2.864172
Au2Na2O16S4,3.299906
Cl8Cs4Pt2,3.564446
Cr6Rb2S10,1.90745
B5H9,6.718347
Cl6Cs2Se1,3.444045
H12Mn2N4O8Zn1,2.523326
Cl2N10S10,2.235011
O8Sn2Sr4,4.2655
Br6Rb2Sn1,2.291142
Hg6S8Tl4,2.240844
Ni2O12Pt2Sr6,4.085429
Ba8Cl2Ge6Na2S20,2.793652
Ca2H12N6Rb2,3.374088
Co4K4Na8O10,3.356991
Au4Cs8P4S16,3.013155
Cl14Fe2Se2,2.524651
O8Pb4Rb8,2.714658
K32O24Sn8,3.086247
In2P4S12Tl2,2.421787
Br10Ni1Y6,0.9325959999999998
Ba2La4O10Pt2,3.744243
As12Ba12In4,1.0272159999999997
Ba2Cu1O6W1,2.701784
Ag2Ge4Na10S14,2.80012
Hg4Mo2O8,2.216197
Ca4O12Ti4,3.508415
Al2H12Na6,3.987738
Ag4Ge2Rb4S8,2.954077
Fe2Na4Ni4O24P6,2.509166
Br2Zn1,4.621053
O8Zn4,4.365551
Ba4O18V6,2.979878
Cs1P3Zn4,0.795743
Cu4Se8Si2Zn2,1.583669
B2Fe2O6,3.534261
Fe1H8O12Re2,1.5982539999999998
Ag4O22V8,1.585619
F4H4Mg4O4,6.659919
Cs16Ga8Sb16,1.6059929999999998
Al4Ca4Li4N8,4.019538
Cu12H8Mo8O40,3.468281
As2Bi2Mn2O10,3.471094
H6Na2O6Pt1,4.347252
Al4As6K6,1.95697
Li4O12Sn2Te2,3.87359
Rb4S8Sb4,2.669265
Cl2Lu2O8W2,4.634842
Cd4Cs8I16,3.775366
Cr2Li2N8O1Sr6,2.642755
B8Cl16,4.131339
Cd1F3K1,5.053308
Ba4Mn8O24Y4,0.332586
Sb2Sr4,0.119066
H4O14Ti6,4.274611
Cl4Cu8H12O12,3.438805
Li4P20,1.880793
Cd4Cl4S8Sb4,2.373916
Na3O6Tl3,1.648988
Cd4Cu4O24Se8,3.817059
Bi4Cr4O12,3.211623
Ag1H4N1S4W1,2.431259
Bi4Nb4O18Sr2,3.55252
Cs4Si4Te12,1.7693329999999996
Au1C1N1,2.539361
Br9Rb3Sb2,2.464967
C8K4N8Pd2S8,2.785163
Cu2Ge2S14Y6,2.745174
B2F6Mg6O6,7.368485
B2Na6S6,3.655038
Cl10K4O1Re2,2.513345
Li10O18P4V2,2.881189
Ba2P6,1.149461
As8Cl4Cu4S6,2.591792
Co1F6Sn1,3.734789
Cl2H8Mn1N4,4.929333
N16S16,3.1040405
Al2Cl14Se2,2.987178
F16K4Mn4,3.352594
Al1Ge1Li1,0.4649190000000001
Cr6O28P8,2.064349
K2O24Se4V6,3.517996
Cu2K4S8V2,2.260656
S12Sn4Sr4,1.474454
Ge3O6,4.802462500000001
Cu2N6,2.152837
Cu1F2H4O2,4.128457
Br2F6,3.761772
O24P6Rh6,2.986167
Li12Na4Si24,0.514384
Co4O8Rb12,2.224544
Mn4O14Sr6,1.654599
Br16In4K4,3.970493
K4Te4,1.415006
Cu9H2O20P4,2.949285
C6Cr2H12N6S12,3.324998
Cd4O14Ta4,3.530034
Na2P2Sn2,1.021831
Cl28Ga12,4.931036
Ba8Ge4P8,0.932087
Cs4H12N4P8,2.541456
Br12P4,4.247242
H6Li6N4,3.433439
Ba4Cu4Lu8O20,2.802009
Fe6Na2O24V6,1.16288
As4Li4Mn4O16,3.562321
Ba2Ni2O4,2.849834
Ag4I4,2.510047
Cl4Cs12O4,2.667483
Cu4K2Se8Ta2,2.554927
Cl2O1V1,1.467579
Hf1S2,1.922823
I8O20,3.663802
Ge6O18Pb6,3.763172
B4Cs4Se12,2.623395
Na4O14Ti6,4.313983
Cu2H4O10Se2,3.726362
Cs8Ge8Se20,2.497337
Cu3N1,0.89823
Ge6La8S24,2.920466
La4Na2O12Ru2,2.429335
C22F14,2.983168
O10Ru3Sr2,0.049967
As2Be2Ca1,1.2880140000000004
Cr2Na2O12Si4,4.327951
F4H16N4O12S4,6.919377
As4Ge2K4,1.496755
Ag12C6O18,2.225142
Br4F20O12Te4,4.037035
Cd8Ge2Se12,1.582547
Cu4Hf4Na4Se12,1.061766
Ba2Lu1O6Ru1,2.072719
F64Sb16,4.728322
Cu2Ge1S3,0.436903
Al4Na12Se12,3.413674
Cu2Li2O8V2,2.992615
Br1Ca2H3,2.5074070000000006
Cd2Mn3O8,2.491574
Cu4Ge2Se8Sr2,1.65763
Cu4Rb4S8Sn2,2.055681
Mo3Na2O16Te3,3.339493
Bi4Cu4Pb4S12,1.426064
Be9Cl18,7.658965
Ba7F8In2Se6,2.046032
Mg6O12Te2,4.524795
I1Na1O6Pb2,4.191582
Mn2Na14O9,2.082794
Hg8O8,2.386432
S3Zn3,3.514418
Li2N6Si4,6.509345
La2Mn6O24V8,0.229668
Fe4S4,2.412437
Ge4Pb4S12,2.467713
Cs2Cu2O4,2.863171
Ag2Hg6O12Sb2,1.863856
Na1O2Rh1,3.198998
Ba1Mn2P2,1.1644460000000003
B6Cr1H16,3.109962
Fe4K8O16,3.249666
In16Te12,0.40363
Ba8Ga4Sb4Te20,1.548416
Cl17P1W6,0.311623
As6In4Na6O24,3.96482
O3Rb2Sn2,1.742138
Ag4Cl4O12,4.20993
Cl2In2K12Te8,2.809098
Cr3Si6,1.3411440000000003
F2O8Rb2S2,4.605653
Na4S4Zn2,3.577411
Rb4S6,2.365057
In4Sb12Sr10,0.541653
Cl1H1,4.080636
Cs4I16In4,3.017226
Cr1S4V2,0.6304729999999994
Cl12N12S8W4,1.54861
Cl28Mo4O4Te4,2.599971
Bi8Cu4O16,2.841183
Ba4Ca4Ge4,0.7163380000000004
Cs4Mn4O16,3.361577
Cr1Li1S2,1.942387
Ba6Ni2O8,3.444255
C12Fe2N12Tl8,4.078922
Al2K2O4,4.486168
Ca6H4O20Si6,6.498051
B2C4N2,3.3017685
Cr4Hg2O8,2.496676
Cr1Cu1S2,0.8839240000000004
Cl20Nb12O8,1.729191
C6Co1Fe1H18N12,2.543534
Ga2K12Na6Sb8,1.218494
B16Mg4,0.706402
Ba8Mn4S12,2.699251
C2I10La6,0.5802059999999996
Al4I12,4.197041
K4Na4O8Zn4,3.351159
Cl6K2Sn1,3.685573
Br2F2Pb2,3.594572
Ge4N4O2,4.005346
Cl4O12,2.456975
K4P6,1.316659
Ag2Al2Se4,2.166236
Cl6Rb2Te1,3.452851
Ag8O12Ti4,2.545708
Cs2S6Sn2,2.660702
Cr2Na8O8,3.264679
Ba2Ca2Fe8O14,1.619837
Mn2Na12Se8,2.366229
Fe2Na6O16P4,3.585817
Ba4F4Sb4Se8,1.777508
C2Co2Na6O14P2,4.651224
Cs4Se2,2.637608
Ag2In2P4S12,2.088778
Rb2Te5,0.767677
Bi4Ga8O18,4.154771
Bi2Ca4O1,1.393422
Co2O12Pt6,1.193139
I14Re6Te14,1.324712
Ru16Si24,1.05655
Bi4Cu2K2S8,1.430705
Cs8O6,0.859571
I2O8Tl2,2.996324
Cl2Cs16Ga22,1.28218
Ca2Cr2F10,4.278204
C4Cs4H16N12,5.088374
B4Ba2Se12,2.528031
Hg3O6Sr3,3.787976
Cu8I12Rb4,3.3888609999999995
Cs4S8Zn6,4.035376
Na8Se8Sn2,2.367136
Cs2Hg1O2,3.469507
B2K6P4,2.345078
H12Li2Mn2O14,3.230619
N10P6,4.967159
O12P4Pd2,3.851612
Co4H8O20P4Pb2,4.755352
Cl12I2P2,3.106631
Bi4K12O12,3.987576
K12Na8P12Sn4,1.693956
Ge4Te20Tl8,0.293456
Cu2O4Sc2,3.932158
Hg2O16P4Pd4,2.478604
Al6O12Sr4Te1,3.813551
Cr5K1S8,1.394689
Ge4Mn2Na2O12,2.234645
C8H12K2N8Na2O6Pt2,1.868613
Na4Se4,1.371964
C4Hg2I2K2N4,3.653348
Mn2O12Sb4,2.798494
Cu2H2,1.543349
Ag6Rb2S4,1.213491
As4Hg12O16,1.303298
Br1O1Rb3,1.390246
N4Se2Zr4,1.159275
Ag2As2Na4,1.229253
Cl18K2Mn1Nb6,1.501377
C6Fe1Mn2N6,4.965846
H18Y6,0.299315
Ba4F8Mn4O16P4,2.707885
C8K8,4.530586
As8O20,3.108374
C8N8Se8,3.291325
Se4Tl3V1,2.280706
O24W12,1.374001
Mn2Rb4S4,3.451689
Lu4S6,3.533126
Pt4S6Tl2,1.377456
F4H4K4Mn2O16P4,1.913542
C8Na4O8,4.034648
F2O8P2V2,2.55959
Lu1Na1S2,3.316454
K2O2Tl2,1.895897
Cs2Pt3Se4,2.229298
In16S24,1.883385
Ba6C6N12,3.254348
Ba2Mo4O22Se4,3.507531
I36Mo12,1.582768
Cs16O16Zn8,3.001064
K4Li4Mn4O8,3.061015
O4Rb2Sb2,3.203995
B18Mg2N2,2.362456
K4Sb4Se8,2.0828775
Se4Si2,2.631459
Ce2F4Se1,3.643256
O6Si4,3.4110775
Br12Cu4Rb8,3.439788
Ni2Se10Ta4,0.409567
Fe12Na4O20,2.352697
Cl6Re12Se16Tl2,2.051621
Mn4P24W2,0.558716
Cs12S16Ta4,3.90422
Ag4O20Te4V4,3.214169
F12La4,7.697114
Cl4Fe10O36Te12,0.100473
Ag1F6Ti1,2.322284
B4F16N4O8,5.368633
As4Cd2O14Sr2,4.166363
Ga4I16Tl4,3.51481
Cu2F2H12N6,2.023077
Ba4K4Mn4O16,3.247557
Ba8Ca4N16W4,2.759326
Al4As12Sr12,1.5900660000000002
Au2Na6S4,3.428259
Ge8N16Sr16,0.341911
Ag4Ga4O8,1.653232
Ca4O8Sn2,4.25704
P8S20,3.562051
B4Ca8F4N8,4.126163
Ba1Mo4O16P2,3.058587
Cd8S12Si2,2.490296
Ge2H8K8O4Te8,1.216819
Ca1O12Pd3Ti4,1.899661
As4Lu4Se4,0.0387140000000005
Os4Se8,0.386313
Al1Fe2V1,1.2205529999999998
Au1La4Li1O8,3.223791
B6Si1,0.434918
Ba8Bi6K2O2,1.283169
Ca2Rb2Sb2,2.115389
Ba2Cl2O4Sb2,3.938162
K6N2O6,1.165697
Br20Nb4,2.363096
Cd4K4O6,1.851237
Ba4Cd4Sb6,0.4872679999999998
Ga2Hg1Te4,1.269376
Cl4O12Sr4V4,3.015993
As12Pt8Sr2,0.4542099999999998
I2In2,1.90789
Co1O14S2Te2Y2,4.435787
Cd2Li4S8Sn2,2.964039
Fe4Na4O24Se8,3.123676
Mo4O18Zn6,4.069884
Ge2Mg4O8,4.701181
Ag1F11Pd1Zr2,2.780484
C4Cl4N20S12,3.392524
Li1Mo3O8Y1,2.410179
Cl2In10S10,1.9062500000000004
Ge2La3O14Sb1Zn3,4.514265
C8Rb8,4.838368
Ba4Co2Ge4O14,3.281079
Cl2Lu2Mo2O8,3.876991
Ge2K4Se6,2.426518
O16Rb16Zn8,2.738694
Na8O12Pt4,3.0983095
F4N20S16,3.565876
Cu1O2Rh1,2.222393
Cu4Hg4I4S4,1.449808
Bi2H16Na6O14,5.2021370000000005
Cd2Na14O9,2.837956
B6O18Rb2Zn8,4.884085
Br2Hg2I2,3.339371
As2F10N8S8,2.455939
Cs4Cu8Nb4Te16,1.700468
Mn6Rb4Se8,3.219769
Bi4Cl4Se4,2.19718
Cu6H4Mo4O20,3.591924
C4Ca2H16N8O10,6.301013
B2Cl2Cu2H8O8,3.447303
Cl16Mn4Na8,5.188885
Br12K8Mn2,4.532783
S6Sn4Tl4,1.315201
B4Cu2O12Pb4,3.392847
Cs2Pd3S4,2.411844
Sn2Te10Tl4,0.416712
Cd2S8Y4,2.126354
Ba4Cu6Na2S10,1.741767
Ge4Na8Se12,2.476668
Cs2F10Pd4,2.421816
Cl6Pd1Rb2,2.399547
Ag16O16S4Te4,1.672023
Ca16Ge4N16,2.3682190000000003
K4Pt2S30,2.748644
H12K4Si4,3.355669
Au4Ca2O8,3.238403
Cs12Ge4Se12,2.189482
Ba2Mg2O14Te4,3.301185
Ag8Cu8F24,3.753582
Al12Li4N16Sr4,4.090283
Br4C4Cl4F4H12,4.045727
Ba2Cl4Cu4O12Te4,3.113593
Cu2La2O2Se2,2.834286
Ir4P4Se4,2.286363
F8Li2Mn2,3.357247
Cu2La6Se14Sn2,2.082286
Ag4Cl4O8,2.182708
O12Rb2Sc2Se4,5.717555000000001
Ba2Ca1O6W1,4.067704
K2O26Pd1S8,3.643281
O16Pb6V4,3.802091
La6O14Sb2,4.405762
F8I4O8Rb4,5.793377
O16Te8,3.065087
C6Co1H12N8O8,3.563458
K4N4O12,4.9337205
Ag1As1Se2,0.3247159999999995
F16Na8O4V4,4.149922
C4H4N8Ni2,3.646985
Be2Na2Sb2,1.532692
Ir4Sb12,0.612042
Ag2C8N6,4.67318
Ag3Bi3S6,1.090961
Cd1Cs1N3O6,4.161466
F6Sc2,8.664811
As8Ba8Ge4,0.8631359999999999
C19Si19,2.898092
Fe4K4Na8O12,4.107702
Ca1F6Ti1,6.466951
Cl4F4,3.940148
N1Tc1,0.392521
Na6O24S6V2,0.167221
H8O8Pb4,3.527949
Au5Cs7O2,1.816065
H8Mn2Na4O20S4,5.808194
Co2Cr4O8,3.600225
Ba8Sn4,0.426688
Ba8Mg2N12Si4,2.51766
H4K2Mn3O12P4,5.652033
In4K8Na12O16,3.339563
As4K4Pt2,0.674361
O20V8,3.232927
K8O6Sb4,2.094164
Ca1F6Pt1,4.698907
Cr2Ge4Li2O12,4.124077
In4S6,1.179475
Cs6I18Zr4,1.2761900000000002
Pd4Se6Tl2,0.047493
O6Pb1Sb2,3.109918
Br4Hg12I4Te8,2.285912
H8Li16N8,4.172506
Lu8Pb4Se16,2.374295
As2B12,3.4644635
Ca4Mn4O12,1.096456
O4S8Y8,3.585359
O2Sr1,4.77055
Ge4O20Sr4Ti4,4.016385
Bi2Ca2Cu2,0.119835
In12Na4S20,2.093529
Ba2O2S2Zn2,3.306205
Cd4F8,4.847299
F2O7Te2V2,3.557084
Cd4O12Ti4,3.4727523333333337
Br8Ge8S12,3.543064
Cu4O16P4Tl4,3.299902
O10P4,7.182713
Cr2Li14N8O1,3.341061
B1Br1N2Sr2,3.505882
Ba4Cr8O16,3.688221
Ni6Se16Ta4,0.79886
Ag8O12S4,3.5437
Ca8Cd8K4Sb12,0.5837379999999999
Cu3O12Sn4Sr1,2.697548
Cr5Rb1S8,1.397603
As2Cl2Hg6S8,2.219078
Cr2H4In1Na1O10,3.855808
F7K3N2O6Sb2,4.811494
F10I2N4O8,3.14947
Cl8Mo2O2,2.196474
Cu2K4Nb2S8,2.974257
Cd2P2Sr1,1.445073
S12Te4Tl8,1.883213
C4Hg4N8,3.127479
Cl12N4O4V2,2.307318
Ce4O28P8,3.30165
Lu4P4S16,3.164112
Cu4I12Tl8,2.59211
Cr8F20,2.112799
In6O18Te3,2.493616
O6Sb2Sr1,4.441753
Al2I12Sb2,2.916677
Lu1Se2Tl1,1.62946
Al2La6Ni2S14,2.536749
Ge2Na4O12Te2,4.28999
Co2Ge4O14Sr4,3.051347
Fe1La2Li1O6,2.014245
Br2F10,4.96649
K6Ni4O8,0.126405
Na16Se16Si4,3.153892
Bi12Mn1O20,0.524542
Ba4Co4F24Li4,4.243961
I2Ni1,2.082508
H4O6Sr2,5.323964
Fe2La6Mn2S14,1.942612
Br1Cu1La1Nb2O7,0.727993
Cr4O12Y4,4.021428
Bi8Cs12O18,3.431421
Mo2O10V2,3.130299
As2H2O8Pb2,4.302123
Bi2K2O16W4,3.820251
La4P8S24Tl4,3.650388
Ba2C4Ce2F2O12,4.54935
Br2Ni1,3.228254
Cu4O24Sb8,1.80626
As8Co8Se8,1.016387
Ba2Cu2Te6Y2,1.279637
Ba4Bi2O12Ta2,3.467661
Cl2La2O14Pb12,3.079428
Cs2Lu2S4,3.113149
Ge4Mn4O12,2.296869
Ba8Ge4,0.454478
Bi4Br14Cs2,3.708921
Ba3N2O1Zn1,1.195659
Ba2O6Te2,3.572265
Ba4Se8,1.406809
Ca1Hg1O2,3.720204
Na4S2,2.711852
Ge4N6Na2,3.515186
Ba4F12Pd2,3.933191
Bi12O20Ti1,3.340155
Cu2Ga2S4,1.895106
Ba1H3Li1,3.144592
Al4As12Ba12,1.248015
C2H8Na8O18P4,3.769436
Br4Hg4O12,4.066732
Ca4H16Mg4Ni4,2.86267
Cr4Se8Zn2,1.0074650000000005
Mn2O8Se2,3.434347
Na4O14W4,3.407668
Ge6N8,3.229484
Cu6K6Nb4Se16,2.449395
Br8C4Se16,2.1441790000000003
Cu6Sb8Y6,0.680335
Na4P2S6,3.76389
Al1P1,2.3268355
Cd1Sn1Te4Tl2,0.6136
I24W12,2.812467
As2Ga1Li1O7,4.338193
Li4Ni2O4,4.998578
As4Cu4Pb4S12,1.714117
Cu1O8W2Y1,2.172497
P16Si8,1.980578
Cu3Na1Te2,0.949236
Cl8O9Re4,1.607532
Au2Cl8N10S10,2.564893
As4Cs8Te12,0.6055090000000001
Cd4Cl4O12V4,3.817142
Cl20Na4Sn8,3.865097
Cr4Cu1H4O16Rb2,3.32283
Ba4Ga2Te10Y2,1.011054
F6K1Ni1Rb2,1.231477
Fe2H10N2O20P6,3.864832
C8F24Te8,3.503721
Ge8S20Tl8,2.799306
Cl12Ta2Te4,1.355817
As2Te3,0.5477635
Ba3Nb6O26Si4,3.64162
Al6O12Tl6,3.34681
Mn2O12Pt6,1.176824
O3Pb1V1,2.283045
Na8O12Zn8,2.976191
As4La4Te4,0.5213580000000002
Bi4O12Ti3,2.6465270000000003
Mn2Na12O8,1.979967
Br4Mn4S8Sb4,2.31445
Ba4H8,3.786666
Bi8Nb8O36Pb4,2.290455
Al2Mg1Se4,1.9794110000000005
Cu4Hg2S8Si2,1.555019
Cs8S20,2.758816
Se26Ta13,0.354255
Mn12O24W4,2.848506
Ba4Cu8S8,1.852776
Ba2S6V2,0.7436229999999999
Ge2Hf2Te8,0.837689
Ba5Cd2O2Sb4,0.394866
Na16Sb8Sn2,0.781563
Ag4Cu4O16V4,2.666034
Ca1Cd2Sb2,0.73349
Cl6Pd1S2,2.995537
Ag2K1P1S4,2.339999
As12Ca10Sn4,0.7960759999999998
Ga16Mn8Te32,0.8075
Ag4Cs4Se16,2.052412
O16S4Sn4,3.858736
As3Cs1Zn4,0.4878590000000002
Na4O20V8,2.342212
Mn8Nb4O18,3.367452
Rh4S4Sb4,1.4837039999999997
F3Mo1Na3O3,5.077043
K4Se6,1.381647
Hg12I8S8,2.240367
Cu2O18P4Zn6,2.871413
Ag6Ge6P12Sn4,0.488279
Au4Li4S4,2.196798
Au4O6,2.330739
B2Se6Tl2,1.6856120000000003
La6Nb2O14,4.106527
Ca8S16Si4,4.251786
Cl6K2Mn1,1.5598840000000005
Ba12Ge4S20,3.047259
Nb4O22Te6,3.536008
C8Cl8N8S8,3.905113
Ba8N12Ta4,2.933801
Mn4Na8O10,3.203366
Ag1F6Sn1,2.664888
Au2Cs2Se2,2.615133
Cl4O12Pb4V4,3.016146
As6Br2Cd4,1.3830325
Bi1F5,3.469263
Br16O8S8,3.763712
Ba2Cu2F2Te2,1.967246
Ca10In4Sb12,0.622096
C16I4Mo4O16,1.362515
F8Fe2Rb2,4.6287265
Lu1P1,0.308719
B2C6F8H20N2,9.821159
Bi4Cs4S8,2.348586
F10K2,2.084507
Fe1H6Mg2,4.191875
Ca4Cl8,7.05801
Ba2La2Mn1O12W2,2.417233
Ba1F6Ge1,7.79403
Ca4Si4Sr4,0.852255
Cu2F6Rb2,2.78534
O14Sn4Y4,4.270271
H16I12N4,2.365233
B6Ca1,0.448792
Au4F16Li4,4.1618655
Mo2N4Na8O4,3.569372
Ca3O1Sn1,0.3806700000000003
Cl8Hg8O8Sr4,2.92368
Br12Ga4Li4,3.952743
Al4F24Pd4Rb4,3.584157
Sc8Sr4Te16,1.177349
K2Mo6O18,1.200877
Al4Br12N4Se4,2.645221
Fe2H12O12P6,3.885731
Ge4Se8,2.306787
C2Hg1N2S2,3.58584
As1Br3Ca3,2.5790419999999994
Co4K12O10,2.816905
F4Ga2H10N4,4.162508
Cu4I4P16Se16,2.587121
Cl8Cu2H8K4O4,3.282731
Cr2H16N4O8,4.15387
I14Nb6Te2,1.264166
Ba2O21Ta6Te2,4.137619
As4Bi4Co4O20,3.689544
Bi7Cs3Se12,1.1934109999999998
Br4Re12S16,2.375114
O18V10,1.085622
Ag4Te4Tl4,1.1175189999999997
Ru4Sb4Se4,1.4970620000000006
Fe1H10N4O8S2,4.356528
As2Cd2K2,0.7351050000000001
O6Sr2Ti1Zr1,3.896245
C8H14O16V2,2.683472
Ba4Cu4La4Te12,1.457334
Cu3S4Ta1,2.935068
Cu4Na8S12Sb4,2.032898
Cr4H4Hg4O18,3.475154
Br12In4Mg4,2.765959
Cs8Fe2O6,2.022913
Re4S8,1.87744
Au2Na2O4,2.601332
Cl7Mn2Rb3,4.067247
Pb1Sb2Te4,0.533247
Al8Ba4Ge8,0.0327650000000003
As2H4In2O10,3.797713
Ca2O10Rb1Ta3,3.453158
Cr4H16N4O14,3.978655
Mn8O40Te16,3.082464
Nb4O14Sr4,4.071448
Cl2Cu2H6O6Zn2,4.074648
Cu8O32Re8,2.514657
Li2N2Sr2,1.169924
Br12Mo4Te24,0.0206229999999996
F18Mn6,1.434047
Ca3Cu2P4Zn2,0.81469
O26V14,0.355803
Cl22Cs2Nb8,1.323772
Ga12Ir4,0.032062
Cl10Cs4Fe2H4O2,3.219527
Br4C8N8Pt2Rb4,3.180404
Cu2O18Se6Sr4,3.370498
Se12Y8,2.093778
Cs12P4Se16,2.834632
Mn4Mo6O16,2.540056
Cd4O12Tc4,2.557118
Na2O4Pd3,1.951366
Cl2Fe2O8W2,3.087824
As2Ca2Cu2,0.7525250000000003
Cs4I4Mo4O24,3.372328
Al8As16Ba12,1.7116419999999994
Na4O16P4V2,4.044376
